id,gap_exp,gap_gdbt,label
2807,3.061,3.056260889,Test
3090,2.663,2.593620792,Test
3853,2.952,2.850345195,Test
817,2.97,2.88429109,Test
1172,2.001,1.918618631,Test
4921,2.805,2.758088112,Test
2703,2.407,2.618097426,Test
3089,2.847,2.831924283,Test
1351,2.08,2.129434748,Test
3733,1.961,1.868141105,Test
910,2.187,2.260517436,Test
4366,2.354,2.424548744,Test
3927,1.915,1.889434036,Test
3816,2.131,2.227588957,Test
502,2.037,1.81375509,Test
2817,1.943,2.022916568,Test
4184,2.687,2.718541466,Test
4106,2.903,2.992878299,Test
4497,2.664,2.705047283,Test
1499,2.26,2.455030944,Test
349,2.921,2.907275971,Test
1363,1.919,1.998417439,Test
2540,2.136,2.131573989,Test
1139,2.812,3.011338924,Test
4200,2.509,2.468378064,Test
2796,2.53,2.686782446,Test
2525,2.012,1.990987299,Test
352,2.775,2.961543099,Test
891,2.226,2.337751661,Test
1448,2.457,2.624635597,Test
1695,2.075,2.100603586,Test
4727,2.368,2.192488919,Test
2944,1.856,2.007958822,Test
1366,2.848,2.778975796,Test
1461,2.133,2.063925367,Test
3974,1.935,1.91995244,Test
4356,2.798,2.791465976,Test
2542,1.824,1.949512752,Test
4094,1.745,1.741672189,Test
4243,1.989,1.949284772,Test
3214,2.27,2.148844281,Test
1757,2.128,1.949228554,Test
4155,2.427,2.487334301,Test
530,1.802,1.91673231,Test
1522,3.03,3.00817769,Test
1290,2.431,2.35235078,Test
1622,2.565,2.514499921,Test
862,1.975,1.990350392,Test
799,1.862,1.866564344,Test
567,2.386,2.346441057,Test
2531,2.36,2.479850083,Test
683,2.196,2.179061261,Test
661,3.076,3.080375729,Test
4733,2.573,2.747389466,Test
1772,2.67,2.753612474,Test
3312,2.429,2.592380629,Test
3750,2.98,2.862073741,Test
314,2.144,2.203775833,Test
2626,2.536,2.515482933,Test
2882,2.682,2.635607106,Test
2239,2.392,2.474319446,Test
2736,2.739,2.648710111,Test
4864,2.793,2.886425413,Test
3895,2.302,2.271304026,Test
2975,2.759,2.368543969,Test
1393,1.889,1.844378696,Test
3172,2.439,2.389311434,Test
394,2.361,2.372643371,Test
716,2.467,2.421869869,Test
2214,2.363,2.291759875,Test
4601,2.41,2.416933273,Test
2337,2.808,2.862115339,Test
4616,2.505,2.584420402,Test
2357,3.126,3.253506813,Test
1332,3.25,2.994148084,Test
608,1.879,1.916813398,Test
483,2.678,2.715293361,Test
3939,3.073,2.805162164,Test
491,2.47,2.536205237,Test
4523,2.23,2.288431646,Test
3645,2.438,2.511816605,Test
4194,2.778,2.765399387,Test
2513,2.156,1.97976551,Test
4286,2.788,2.989130333,Test
4314,2.732,2.797408473,Test
1349,2.273,2.174563845,Test
4606,2.19,2.237232025,Test
4626,2.405,2.465388946,Test
1741,2.218,2.227227153,Test
2781,2.575,2.6617537,Test
636,2.641,2.332150348,Test
2645,2.405,2.301705391,Test
895,2.676,2.724762258,Test
4319,1.95,1.915162072,Test
1754,1.884,1.94044814,Test
4807,1.874,1.998418765,Test
3552,2.523,2.5293212,Test
3431,2.459,2.363844776,Test
4641,2.078,2.195674714,Test
1410,2.999,2.98359406,Test
218,2.477,2.550607753,Test
2069,2.8,2.729195008,Test
44,2.769,2.744507011,Test
4634,2.49,2.84352653,Test
311,2.282,2.027446328,Test
1544,2.07,2.067199115,Test
3477,2.151,2.087378923,Test
3255,2.518,2.574022963,Test
556,2.225,2.342259349,Test
3053,1.982,2.102439421,Test
4677,2.83,2.59248127,Test
1475,2.523,2.617231028,Test
3894,2.625,2.413352459,Test
2971,2.416,2.531277858,Test
2250,2.039,2.060430566,Test
282,2.841,2.702512351,Test
2242,1.866,1.961588596,Test
4339,2.855,2.785716262,Test
4628,2.791,2.707924027,Test
1715,2.77,2.767174521,Test
4599,2.445,2.491667935,Test
3471,2.094,1.960591651,Test
4934,2.312,2.21137783,Test
1768,2.403,2.316303798,Test
1267,1.62,1.657446706,Test
2223,2.758,2.855341989,Test
4385,2.996,2.716853437,Test
4368,2.907,2.783978586,Test
1376,1.982,1.976670386,Test
4927,1.993,1.975418382,Test
4673,1.931,1.899889949,Test
3519,1.874,1.929713126,Test
4015,2.488,2.694901851,Test
1767,2.705,2.755150187,Test
2189,1.844,1.781844693,Test
4002,2.805,2.692669118,Test
4631,2.394,2.493041455,Test
245,2.031,1.947773776,Test
3926,2.682,2.678199043,Test
666,2.643,2.665059188,Test
2118,1.946,1.954380151,Test
2421,2.23,2.207584493,Test
1389,2.514,2.561327141,Test
4935,3.033,2.839313786,Test
3199,2.369,2.302744501,Test
2872,2.694,2.599640128,Test
2843,2.387,2.297290292,Test
3388,2.066,2.132930413,Test
3760,2.42,2.186917057,Test
4178,2.488,2.511519128,Test
2664,2.487,2.437386169,Test
4834,2.395,2.540558763,Test
1640,2.136,2.326166809,Test
500,1.832,1.871389395,Test
1042,1.944,1.958225565,Test
3624,2.555,2.428735577,Test
2523,2.375,2.492127912,Test
2748,1.99,1.971621797,Test
4841,1.877,1.852136678,Test
3694,2.038,2.026238372,Test
3068,2.542,2.65408936,Test
1759,2.964,2.755973825,Test
4348,2.888,3.026720011,Test
2324,2.748,2.730623124,Test
1783,2.404,2.538005634,Test
582,2.103,2.109633384,Test
2841,2.701,2.713860473,Test
1926,2.277,2.367820763,Test
1912,2.405,2.480964484,Test
1087,2.121,1.941852857,Test
470,1.92,2.034201539,Test
4151,2.552,2.859768945,Test
2006,2.774,2.81917201,Test
1712,2.898,2.747219437,Test
2527,2.277,2.371549948,Test
871,2.502,2.726168404,Test
34,2.176,1.723140364,Test
4481,2.346,2.27864691,Test
2898,2.344,2.272767138,Test
601,2.338,2.364937739,Test
1505,2.756,2.742225001,Test
4966,2.204,2.353665297,Test
2994,2.444,2.423249473,Test
4174,2.779,2.785371046,Test
1185,2.495,2.595207534,Test
2108,2.332,2.388137578,Test
565,2.137,1.844414103,Test
1275,2.564,2.672416801,Test
4835,2.227,2.463560429,Test
104,2.741,2.700520964,Test
1934,2.399,2.52793757,Test
3188,2.746,2.815025033,Test
3429,2.771,2.717725476,Test
1014,1.937,2.151663501,Test
1385,2.741,2.704248917,Test
1160,1.946,1.931617027,Test
2519,1.746,1.784979927,Test
675,2.482,2.619540171,Test
3380,2.007,1.946583846,Test
1003,2.619,2.693120224,Test
4136,2.171,2.306590547,Test
4881,2.301,2.345283149,Test
95,2.506,2.169759683,Test
1223,2.746,2.765199103,Test
1189,2.184,2.072652441,Test
3976,2.569,2.523727923,Test
1250,2.204,2.026832841,Test
4119,2.01,1.930440247,Test
3228,2.814,2.724264657,Test
1239,2.282,2.074966942,Test
3025,2.822,2.837858991,Test
415,2.628,2.735260491,Test
4667,2.092,2.098237177,Test
3950,2.195,2.070764389,Test
2591,2.33,2.127152473,Test
224,1.955,1.869490025,Test
3027,2.314,2.067441631,Test
1869,2.505,2.498140603,Test
1984,1.97,2.081240276,Test
3712,2.3,2.378061534,Test
3891,1.655,1.808220369,Test
3453,2.378,2.374860193,Test
4476,1.846,1.920628963,Test
2487,2.646,2.701146725,Test
2315,2.792,2.854997545,Test
3743,2.323,2.033116634,Test
4031,1.7,1.845577383,Test
3784,2.085,2.18144182,Test
4548,1.93,1.990060525,Test
269,2.172,2.135940047,Test
2030,1.87,1.845775717,Test
2293,2.609,2.675579489,Test
639,2.048,2.071288689,Test
883,2.125,2.075196083,Test
507,2.211,2.330011018,Test
4557,2.344,2.777760878,Test
4816,2.732,2.718619038,Test
2401,1.047,2.325293313,Test
117,2.405,2.33662057,Test
2923,1.871,1.955168866,Test
3688,2.645,2.800123475,Test
3270,2.017,2.313544791,Test
4905,1.902,1.917580785,Test
170,1.901,1.872813682,Test
383,2.322,2.38901176,Test
939,2.491,2.665182591,Test
3151,2.916,3.035996787,Test
1830,2.304,2.408544866,Test
4350,2.263,2.278485733,Test
867,2.327,2.370155087,Test
2878,2.449,2.534557614,Test
2967,2.303,2.205441286,Test
4190,1.952,2.091157623,Test
2972,2.215,2.106349155,Test
1536,2.832,2.885427043,Test
4116,2.669,2.691059466,Test
2943,3.239,3.16134924,Test
1718,2.379,2.369269547,Test
4696,1.961,1.992403064,Test
725,2.632,2.623940288,Test
4124,2.877,2.76562727,Test
1084,2.635,2.784130401,Test
1581,2.384,2.459735384,Test
3490,2.372,2.35655912,Test
3154,1.775,1.834521609,Test
2385,2.284,2.173629718,Test
4053,2.448,2.489788019,Test
2803,1.809,1.908617132,Test
619,2.202,2.288252498,Test
780,2.266,2.291554214,Test
2885,2.444,2.364903038,Test
223,2.597,2.634248163,Test
3045,2.562,2.535255451,Test
4780,2.224,2.172524688,Test
2351,2.406,2.335820394,Test
584,2.689,2.624693686,Test
1065,2.789,2.710017956,Test
4181,1.885,1.916718475,Test
3948,2.385,2.540758534,Test
2848,2.781,2.687142855,Test
496,2.441,2.313922678,Test
4711,3.134,2.741569284,Test
2439,1.937,1.926235466,Test
189,2.679,2.72856173,Test
173,2.266,2.296018686,Test
2024,2.877,2.817906293,Test
4021,2.063,2.114092963,Test
3616,2.895,3.044543736,Test
1889,2.122,2.163483627,Test
3207,2.577,2.62891692,Test
2260,2.711,2.803374654,Test
3110,2.583,2.631366979,Test
1826,2.353,2.332390547,Test
1706,2.525,2.558178069,Test
3443,2.37,2.366027528,Test
4592,2.208,2.073179445,Test
3144,2.507,2.418582831,Test
872,2.644,2.628009504,Test
2592,2.463,2.740832578,Test
628,2.55,2.624274993,Test
4586,2.555,2.493655978,Test
410,2.079,1.922644274,Test
1744,2.837,2.8539903,Test
2888,3.099,2.854155334,Test
3036,1.979,1.974502119,Test
2081,2.488,2.358407463,Test
1069,2.775,2.746066076,Test
1399,2.215,2.309254693,Test
2924,2.56,2.799036482,Test
896,0.927,2.002404503,Test
1224,2.352,2.449348418,Test
4175,2.376,2.431093521,Test
776,2.275,2.264933318,Test
1931,2.374,2.113024399,Test
4527,2.467,2.600862665,Test
1652,2.47,2.380452474,Test
3426,2.666,2.683509043,Test
3450,2.583,2.634726106,Test
2178,2.516,2.47656612,Test
4863,3.217,3.080991011,Test
1507,2.488,2.437406207,Test
4629,2.67,2.808728232,Test
3518,2.582,2.784971817,Test
220,2.425,2.400254205,Test
1586,2.719,2.828491977,Test
4964,2.033,2.049518522,Test
2689,2.196,2.298694643,Test
1657,2.375,2.288835784,Test
3601,2.637,2.661015094,Test
1596,2.412,2.37397196,Test
2111,2.733,2.785095758,Test
704,2.231,2.187443341,Test
2606,2.724,2.718728782,Test
1493,1.935,1.896683382,Test
2091,2.709,2.73222839,Test
979,1.802,1.838571791,Test
3574,2.567,2.25309469,Test
2700,2.049,2.048660429,Test
3639,2.809,2.861929606,Test
4301,2.601,2.788591053,Test
3497,2.556,2.732460177,Test
1262,2.279,2.308798393,Test
33,2.27,2.012208707,Test
4716,2.05,2.029816517,Test
735,2.725,2.725979743,Test
379,2.057,2.159655318,Test
517,2.046,1.984068573,Test
3647,2.189,2.018627914,Test
3667,2.265,1.987612196,Test
2409,2.246,2.319260568,Test
481,2.29,2.236318392,Test
2471,2.442,2.509065459,Test
3679,2.073,2.254015336,Test
4105,1.795,1.89402445,Test
1368,2.555,2.536337957,Test
4160,1.879,1.917395382,Test
4307,2.525,2.501534821,Test
3567,2.188,2.257784101,Test
162,2.698,2.756844717,Test
2942,3.231,3.137340612,Test
2722,2.681,2.640630197,Test
3817,2.633,2.773450486,Test
45,2.511,2.428710144,Test
4554,3.084,3.096179469,Test
731,2.533,2.492536389,Test
2490,3.169,3.116249241,Test
2714,2.372,2.38771591,Test
2075,2.184,2.210827628,Test
1245,2.251,2.354638709,Test
2802,3.137,2.923784678,Test
2635,2.436,2.46387513,Test
1022,2.749,2.981382233,Test
2759,2.471,2.534201194,Test
1326,2.774,2.650256082,Test
1519,2.626,2.610178273,Test
2842,1.744,1.941366814,Test
918,1.147,2.194729602,Test
2263,2.324,2.411645704,Test
3723,2.767,2.689894073,Test
3923,1.927,2.046484041,Test
4986,2.254,2.535914222,Test
1116,1.914,1.955320233,Test
1606,2.345,2.332214613,Test
2012,2.426,2.309367873,Test
2828,1.847,1.773470541,Test
3029,1.988,1.851959845,Test
2980,2.652,2.478588722,Test
548,2.238,2.381184372,Test
1108,2.597,2.852881116,Test
4345,2.657,2.751057532,Test
3260,1.85,1.849992893,Test
1958,2.169,2.106971287,Test
2149,2.089,2.117679454,Test
3206,1.903,1.970074935,Test
4034,2.312,2.289357964,Test
4316,2.69,2.700317991,Test
3546,1.843,1.818538176,Test
4752,2.189,2.118815895,Test
3846,1.147,2.122542204,Test
1066,2.778,2.82290721,Test
629,1.958,2.025498715,Test
2761,2.087,2.156023686,Test
2067,2.337,2.211572737,Test
2623,2.693,2.627222439,Test
4412,1.906,2.025853877,Test
2611,2.268,2.444259746,Test
3735,2.593,2.68441558,Test
4292,2.827,2.747044188,Test
3119,2.97,2.962890424,Test
2575,2.641,2.650046219,Test
2343,2.81,2.821415734,Test
2528,2.566,2.727871654,Test
2440,2.416,2.295821795,Test
2701,2.375,2.43219116,Test
4347,2.907,2.58755588,Test
2808,2.129,2.179029066,Test
4125,3.068,2.742287641,Test
4741,2.129,2.063518679,Test
933,2.561,2.325723336,Test
3842,1.941,1.968424431,Test
538,2.793,2.683916726,Test
3233,2.698,2.685726158,Test
613,1.999,1.936537397,Test
3251,2.24,2.241097313,Test
4139,1.975,1.960472763,Test
4607,2.751,2.956586523,Test
4241,2.265,2.230071008,Test
543,2.786,2.494251653,Test
3916,2.296,2.379668358,Test
3071,3.034,2.978039841,Test
4517,2.436,2.493534871,Test
4000,1.794,1.90246428,Test
3619,1.848,1.880839666,Test
1547,2.898,2.948917756,Test
3904,1.604,1.645683075,Test
2615,2.619,2.522755181,Test
842,1.918,1.885715229,Test
2976,2.349,2.371188979,Test
1726,3.087,3.009378829,Test
3160,3.028,3.043921728,Test
2211,2.797,2.741967603,Test
217,3.03,2.874778773,Test
2358,2.727,2.676691753,Test
3009,2.794,2.76450505,Test
3353,1.84,1.91947686,Test
2778,2.461,2.074747521,Test
3311,2.368,2.357260376,Test
668,2.477,2.357618129,Test
4107,2.267,2.278599505,Test
3824,2.222,2.237799623,Test
3394,2.738,2.777452838,Test
1875,2.035,2.120980038,Test
2849,2.406,2.272973415,Test
2491,2.782,2.78717304,Test
831,1.889,2.144536425,Test
3341,1.983,1.903314895,Test
1965,2.413,2.726943534,Test
4488,2.428,2.431180996,Test
4017,1.879,1.92617315,Test
4227,3.236,3.101290756,Test
2594,2.276,2.367035922,Test
2716,2.426,2.422966079,Test
4734,2.71,2.830911894,Test
135,2.336,2.157070856,Test
2201,2.782,2.599839488,Test
526,1.73,1.880904222,Test
3369,3.023,2.885858992,Test
1691,1.845,2.015622363,Test
1379,2.031,2.083606915,Test
641,2.339,2.367608351,Test
2669,2.853,2.698784405,Test
3405,2.756,2.758249122,Test
1933,2.161,2.253309801,Test
1789,2.187,2.083130694,Test
5013,2.46,2.732011156,Test
3874,2.062,2.037442398,Test
965,2.644,2.768502804,Test
4044,2.559,2.503582409,Test
1710,2.557,2.629328952,Test
3284,2.219,2.193731035,Test
3368,1.822,1.918598324,Test
4440,2.263,2.369132616,Test
1330,2.988,2.764299773,Test
1196,2.436,2.359694618,Test
1203,2.206,2.131812823,Test
3266,2.58,2.394276461,Test
3474,2.02,1.900066943,Test
70,1.85,1.89927781,Test
3403,1.8,1.774531239,Test
728,2.413,2.339134162,Test
866,2.97,2.855493263,Test
4534,2.808,2.683763239,Test
2839,2.848,2.831052907,Test
4014,2.649,2.666980178,Test
3482,2.128,2.140555159,Test
4742,2.439,2.493293609,Test
472,2.752,2.628160694,Test
3587,2.454,2.373238976,Test
660,2.223,2.380326882,Test
57,3.103,2.883153164,Test
2065,2.596,2.669766477,Test
2188,2.608,2.565608846,Test
4796,2.502,2.510332638,Test
2863,2.504,2.485281904,Test
246,2.334,2.767029305,Test
2365,2.665,2.670084117,Test
1824,2.098,2.083631085,Test
3807,2.505,2.519096193,Test
3561,1.943,1.893795045,Test
1412,2.774,2.658940083,Test
271,2.008,2.059336561,Test
4490,1.876,1.936010222,Test
2718,2.387,2.391091442,Test
4687,3.124,3.036082619,Test
294,2.493,2.500397524,Test
2049,2.488,2.748796721,Test
1377,2.768,2.570236174,Test
4666,2.419,2.406139808,Test
3359,3.108,2.924240827,Test
4948,1.91,1.891284795,Test
195,1.147,2.065020509,Test
514,1.899,1.930695208,Test
1953,2.14,1.940770176,Test
3847,2.835,2.821581253,Test
1012,2.613,2.813654633,Test
4388,2.828,2.677868675,Test
977,2.487,2.57400028,Test
2212,2.805,2.856083032,Test
406,2.28,2.259433109,Test
1819,2.499,2.604617411,Test
32,2.314,2.486050169,Test
1891,1.865,1.825151423,Test
854,2.361,2.463565498,Test
1457,2.914,2.776312635,Test
2466,2.239,2.169438286,Test
1362,2.622,2.637203636,Test
2124,1.874,1.926829711,Test
4129,1.961,1.958990227,Test
2652,1.935,1.889917905,Test
630,2.796,2.813400951,Test
2112,2.3,2.382151594,Test
3328,2.159,2.193907962,Test
4913,2.138,2.359392722,Test
3911,2.453,2.449942718,Test
2832,2.814,2.807673762,Test
521,3.026,3.112702211,Test
2982,2.712,2.802295724,Test
1465,2.31,2.37934892,Test
1246,2.419,2.462778415,Test
2346,2.24,2.173259336,Test
378,2.559,2.527999876,Test
3046,2.027,2.053293564,Test
991,2.699,2.919511007,Test
1161,1.802,1.635325584,Test
1526,2.438,2.414757385,Test
3539,2.591,2.608730441,Test
3277,2.717,2.666619134,Test
3815,2.008,1.962361083,Test
9,2.272,2.389597234,Test
1309,2.791,2.886269314,Test
2216,2.867,2.898817359,Test
1590,2.031,2.055943739,Test
1999,2.164,2.26116724,Test
4976,2.136,2.211194411,Test
1386,1.897,1.914966819,Test
2940,1.946,2.049620788,Test
1722,2.956,2.658680979,Test
1992,1.942,1.879227131,Test
1491,2.607,2.533768376,Test
2368,2.227,2.228560841,Test
253,2.201,2.235094397,Test
1906,2.299,2.560872512,Test
3739,2.859,2.754617705,Test
3446,2.214,2.109530624,Test
1460,2.687,2.587563867,Test
2355,2.465,2.493230633,Test
720,2.365,2.372463294,Test
938,2.208,2.465278482,Test
122,3.115,3.071762338,Test
4890,2.497,2.533494391,Test
3991,2.542,2.468970957,Test
1091,2.423,2.489132865,Test
829,1.874,1.909519774,Test
87,2.545,2.502618194,Test
3023,1.918,1.938961987,Test
528,2.797,2.867065615,Test
1556,2.307,2.501065497,Test
4238,2.288,1.961023713,Test
1298,1.759,1.829018479,Test
161,2.495,2.496645754,Test
1387,2.24,2.080223803,Test
2377,2.562,2.505621589,Test
545,2.801,2.732422492,Test
3542,2.349,2.455934012,Test
1490,2.968,2.753477977,Test
3998,2.159,2.110506921,Test
3278,2.862,2.822561373,Test
4688,2.744,2.743999082,Test
263,1.932,1.940919054,Test
3061,2.844,2.764844919,Test
788,1.837,1.830945788,Test
1729,1.986,1.983860153,Test
